date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2019-06-25 23:58:57,0,20,344,@SwiggyCares request no 5750976. @Paytmcare is asking for refund id regarding order no 44348417550. You are not providing the same since sunday. It was suppose to be transferred to the account within 1 hr on sunday. What is the matter,0,False,ashish_chokhani,1143669943407239168,129181993,"['SwiggyCares', 'Paytmcare']"
2019-06-25 23:52:05,0,129,251,"@SwiggyCares Why don’t you place some of your ‘inspectors’ on the road equipped with video cameras and see for yourself that the situation is out of your control. @swiggy_in needs to step up on this. While the food delivery is a great service, the way it’s being done needs mending.",0,False,harikm,1143668216792616960,51340486,['SwiggyCares']
2019-06-25 23:48:16,0,224,358,"@SwiggyCares 44549638501
thanks!",0,False,artvandelayhere,1143667256653561856,67588576,['SwiggyCares']
2019-06-25 23:23:32,0,147,39,"RT @Herb_nation22: Hi @swiggy_in @swiggy_in 
Order number - 44444261324
Hotel - Grand Alpha, Gajuwaka, Visakhapatnam. 
Item - Special  Bone…",0,False,J0SH4U,1143661032046338048,747804183915433985,"['Herb_nation22', 'swiggy_in', 'swiggy_in']"
2019-06-25 22:58:23,0,1958,3378,"RT @Herb_nation22: Hi @swiggy_in @swiggy_in 
Order number - 44444261324
Hotel - Grand Alpha, Gajuwaka, Visakhapatnam. 
Item - Special  Bone…",0,False,The_Gandikota,1143654699364524032,817798120000065543,"['Herb_nation22', 'swiggy_in', 'swiggy_in']"
2019-06-25 22:54:46,0,6,68,"@swiggy_in Why do you say 50% off? Just say max disc 100, minimum order value 200. #StopFoolingLikeCongress",0,False,AkcPranam,1143653789976522754,2895887689,['swiggy_in']
2019-06-25 22:46:26,0,227,191,"RT @Aphrodite_9090: 🤣🤣🤣🤣🤣 No words i swear ,you guys are soo cute n innocent (chewtiya hum bol nahi saktay toh innocent he sahi ) @swiggy_i…",0,False,lamemonk,1143651695110414337,2512715732,['Aphrodite_9090']
2019-06-25 22:29:34,0,37,72,"@SwiggyCares if I don't have enough money to pay for my order, is it okay if I pay through v-bucks?",0,False,JajuAayush,1143647450248257536,869881956464345088,['SwiggyCares']
2019-06-25 21:39:37,0,85,100,@SwiggyCares Details send in dm.,0,False,sforsumitshukla,1143634877004181504,2503517994,['SwiggyCares']
2019-06-25 21:31:36,1,2117,47,@desimojito @Zomato Use @swiggy_in instead,0,False,porbotialora,1143632862614151168,771412974829305856,"['desimojito', 'Zomato', 'swiggy_in']"
2019-06-25 21:31:09,0,634,273,"@saptarshipr @SwiggyDaily @swiggy_in Hey, love the app. What software did you guys use to prototype this?",0,False,laserquester,1143632746742349824,18334008,"['saptarshipr', 'SwiggyDaily', 'swiggy_in']"
2019-06-25 21:26:38,1,15,279,"@desimojito @Zomato Sir zomato indirectly bole raha ki bhai 200 se par Kar order karo😂, try @swiggy_in",0,False,TharkiLanister,1143631612694806528,1136714167237337088,"['desimojito', 'Zomato', 'swiggy_in']"
2019-06-25 21:19:55,0,85,100,"@swiggy_in @SwiggyCares really??Chicken, mutton, fish are new veg. https://t.co/i9Kh004J2q",0,False,sforsumitshukla,1143629922444775424,2503517994,"['swiggy_in', 'SwiggyCares']"
