date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2019-07-14 23:21:05,0,466,985,"RT @AnoopChathoth: Dear @SwiggyCares @swiggy_in . You deliver the wrong item in less quantity first .
Your customer care rep then apologise…",0,False,SudheerYaho,1150545782124081154,1304779250,"['AnoopChathoth', 'SwiggyCares', 'swiggy_in']"
2019-07-14 23:04:13,0,33,78,@swiggy_in . Please update your bloody app . It has lot of errors of location.,0,False,settysarcastic,1150541537396183040,734345654856777728,['swiggy_in']
2019-07-14 22:53:39,0,8,135,@SwiggyCares Keep the coupon for yourself and next time serve the orders to your customers. Needed sweets for guests more than your Rs 100 consolation coupon while I brought to it to your attention in time without any corrective action. Never mind.,0,False,pranjal5674,1150538881126694917,112296548,['SwiggyCares']
2019-07-14 22:50:28,0,0,0,"Ordered cold coffee from Foodcity Express, Noida through @swiggy_in and I am not sure what's mixed in it. 
Date ordered: 15.07.19
Time: 3:09am
@SwiggyCares 
#CarelessSwiggy https://t.co/vymBNnUJqu",0,False,KundanK10141160,1150538078378848256,1150534447948632065,['swiggy_in']
2019-07-14 22:46:47,0,23,234,@SwiggyCares @Shikhar00321 This thing has happened many times with me... I often order a food from swiggy and many times i get a food with zomato sticker...please take this restraunt mistake seriously because somehow u r losing ur reputation..,0,False,AamishDaneyal,1150537151206920192,1077834963733499905,"['SwiggyCares', 'Shikhar00321']"
2019-07-14 22:39:34,0,0,0,"Dear @swiggy_in your late night services is really really bad. 
Your response time for chat is huge. Your reps take several minutes to reply. Seems they don't care at all. 
Your partner restaurants in Noida for late night food service don't seem to care at all. 
@SwiggyCares",0,False,KundanK10141160,1150535337082359809,1150534447948632065,['swiggy_in']
2019-07-14 21:24:48,0,2,13,"@swiggy_in @SwiggyCares worst,unsatisfying service,and even in very rough,rude maner, udon't care about ur customer, even at night who trust you,u let them sleep hungry &amp; taking money fist and not providing food,and ur staff says u wont get food &amp; money will be given after 4days",0,False,ShubhamSasane10,1150516518687350784,1095214003452702721,"['swiggy_in', 'SwiggyCares']"
2019-07-14 21:00:43,0,215,142,@anandsiva @SwiggyCares And what hell us compostable straws @StarbucksIndia @Starbucks stop fooling us for god’s sake,0,False,CleanChandigarh,1150510460694700032,997693581166108672,"['anandsiva', 'SwiggyCares', 'StarbucksIndia', 'Starbucks']"
2019-07-14 20:58:23,1,215,142,"@SwiggyCares @anandsiva Compostable also takes 3 /4 years to compost if conditions are provided.. they will not if left in nature naturally,, this whole compostable thing is a big lie and nonsense",0,False,CleanChandigarh,1150509872145821696,997693581166108672,"['SwiggyCares', 'anandsiva']"
2019-07-14 20:56:43,0,215,142,"@SwiggyCares @anandsiva Let’s hear what and how u r trying 
Ghanta u r trying, want help? I can!! 
With in 24 hrs u can if u want to really !!",0,False,CleanChandigarh,1150509452581150720,997693581166108672,"['SwiggyCares', 'anandsiva']"
2019-07-14 20:53:39,0,11,3,@swiggy_in **URGENT** I received a receipt in my email for an order I didn't make. I don't even live in India! I used Swiggy when I was in India a couple of years ago. Why am I receiving this receipt and does that someone who made the order now have my account details??,0,False,websan,1150508679642439685,15264859,['swiggy_in']
2019-07-14 20:52:32,0,8,135,"@SwiggyCares Finally the order has been cancelled at 2:21 am, finally some sleep after false assurances from Swiggy. Moving to Zomato now for my next delivery, time to check competition https://t.co/4NvbRXgoWu",0,False,pranjal5674,1150508398179319808,112296548,['SwiggyCares']
