date,favorite_count,followers_count,friends_count,full_text,retweet_count,screen_name,tweet_id,user_id,user_mentions
2019-06-04 23:53:34,0,2882,43,RT @kushagra_tpt: #Zomato Pathetic services by zomato 'n restaurant in Noida. I made an order for some occasion but they delivered incomple…,0,Krishna47336605,1136058441967910912,866987401276776448,['kushagra_tpt']
2019-06-04 23:41:15,0,853,125,@zomatocare My order was supposed to reach to me by 3:00 am whereas it's already 3:40 am and I am still wondering where is it! https://t.co/F4W1kVvIkY,0,JYRajput,1136055345850277889,191252401,['zomatocare']
2019-06-04 23:37:00,0,853,125,@zomatocare My order number is #1404088036,0,JYRajput,1136054272997638146,191252401,['zomatocare']
2019-06-04 23:35:20,0,146,332,@ZomatoIN How about paying their salaries on time?,0,dpendra_chauhan,1136053855739768832,458499383,['ZomatoIN']
2019-06-04 23:34:47,0,50,222,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,andynaithani,1136053717784977410,2389138466,['ZomatoIN']
2019-06-04 23:25:32,0,199,1176,"RT @_AkshayDubey: @sonalkalra @ZomatoIN I dont know ma'am Bade log 😂😂🤣 bahut zyada followers wale celeb, they just read and ignore. Kaha 10…",0,Mungerilal16,1136051390264905728,1089929477461688326,"['_AkshayDubey', 'sonalkalra', 'ZomatoIN']"
2019-06-04 23:21:30,0,17,258,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,madvinshbk,1136050372080939008,824827290,['ZomatoIN']
2019-06-04 23:19:34,0,2392,398,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,iamankurrrrrrr,1136049888288919552,478628134,['ZomatoIN']
2019-06-04 23:15:22,1,48,359,"@ZomatoIN Will definitely want to do but you guys never delivered to first floor, where I stay.",0,kanni_pramod,1136048828270780417,811186146776449024,['ZomatoIN']
2019-06-04 23:13:01,0,48,359,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,kanni_pramod,1136048238572650496,811186146776449024,['ZomatoIN']
2019-06-04 23:08:12,0,51,330,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,dilipmagan,1136047028373458944,124547883,['ZomatoIN']
2019-06-04 23:05:21,0,175,248,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,thedevilspeaks,1136046307527647232,112178017,['ZomatoIN']
2019-06-04 23:04:41,0,43,195,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,uddinehtesham3,1136046143308066816,3062400884,['ZomatoIN']
2019-06-04 23:04:15,0,73,171,"RT @IndiaMRARaja: @ZomatoIN hats-off to this org.
A bold futuristic move.
None other company has the guts to actually bring #genderequality…",0,SumitSh57738514,1136046034348576768,854862379611377664,"['IndiaMRARaja', 'ZomatoIN']"
2019-06-04 23:02:02,0,164,183,@saunakghosh @ZomatoIN Yum yum,0,amitkacker,1136045474228580352,70935632,"['saunakghosh', 'ZomatoIN']"
2019-06-04 23:00:58,0,52,82,"@ZomatoIN Dear Zomato,
Y r u depending on customer to suppy water to delivery agent, instead u &amp; all such service providers should  arrange small amount of cash to hydrate labour in summer. Don't teach lessons, just follow it.",0,NadimAhmad777,1136045204715257857,275130437,['ZomatoIN']
2019-06-04 22:58:37,0,28,142,@zomatocare I assume my order is not coming in.. gonna sleep now... definitely not ordering my breakfast on zomato...,0,sreenooz,1136044614568337408,893512309,['zomatocare']
2019-06-04 22:57:35,0,85,173,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,Ansari_Naveed15,1136044355666567168,3938804115,['ZomatoIN']
2019-06-04 22:57:32,0,5,57,@zomatocare I can send you the complete chat with your support. Its even worse..,0,saurabh26sept,1136044341032435712,734973218172370944,['zomatocare']
2019-06-04 22:55:41,0,5,57,@zomatocare @ZomatoIN https://t.co/NUU92yxikr,0,saurabh26sept,1136043876483981313,734973218172370944,"['zomatocare', 'ZomatoIN']"
2019-06-04 22:54:32,0,2143,280,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,RachanaVaidya,1136043585667645440,334922248,['ZomatoIN']
2019-06-04 22:52:55,0,6,16,RT @GauravK65901546: Confirmation pending from half an hour. No reply from chat support as well. @zomatocare @Zomato @ZomatoIN. Help me out…,0,nigam_maneesh,1136043181383049217,984702831918645249,"['GauravK65901546', 'zomatocare', 'Zomato', 'ZomatoIN']"
2019-06-04 22:52:18,0,6,16,RT @GauravK65901546: My order is rejected after 32 mins with any information. Atleast reply on chat support. Felt Helpless. @ZomatoIN @Zoma…,0,nigam_maneesh,1136043024977342464,984702831918645249,"['GauravK65901546', 'ZomatoIN']"
2019-06-04 22:49:20,0,5,57,"@ZomatoIN This is the best quality food which @ZomatoIN delivered with most higenic packing. And see what i got when i filed a complaint, Rs 50 in my walet (which is still promised but not delivered). Pathetic service @ZomatoIN https://t.co/nWRLKxkCFw",0,saurabh26sept,1136042279737520128,734973218172370944,"['ZomatoIN', 'ZomatoIN']"
2019-06-04 22:41:36,0,233,1273,@zomatocare #1569785261,0,ahmed_shetta,1136040330615250944,49284000,['zomatocare']
2019-06-04 22:41:35,0,4,54,@zomatocare Thank you for immediate response,0,sooraj_sing,1136040326475333632,1011823104,['zomatocare']
2019-06-04 22:41:14,0,7,103,@zomatocare @ZomatoIN https://t.co/sULeDkLOdo,0,vishalthakral1,1136040239015706625,2901413257,"['zomatocare', 'ZomatoIN']"
2019-06-04 22:39:25,0,3822,441,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,Owlgasm_,1136039782457466883,395246185,['ZomatoIN']
2019-06-04 22:37:25,0,0,27,"@zomatocare #1020441594
Now when I check it says order delivered.
Where it’s not been delivered, check with this.I slept hungry at the night, and this is going to harm this.Your delivery guy number doesn’t get connect. Your chat support does not reply back once also.
Bloody there’s no update",0,AmanGup24866338,1136039280420184064,1094130012633137152,['zomatocare']
2019-06-04 22:36:15,0,2,0,@zomatocare Your chat executive have the gall to reply in this way to a customer,0,Nikhil13178286,1136038985661214721,981156968810205184,['zomatocare']
2019-06-04 22:35:30,0,2,0,@zomatocare https://t.co/TMUFTxTWqO,0,Nikhil13178286,1136038797697622016,981156968810205184,['zomatocare']
2019-06-04 22:34:48,0,27,275,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,kapi1an_n3m0,1136038619540381697,3716585834,['ZomatoIN']
2019-06-04 22:34:13,0,51,105,@zomatocare @ConsumerCourt_ Still no update @Zomato @zomatocare @ZomatoIN,0,_ThePandaGirl,1136038473805119488,4654241959,"['zomatocare', 'ConsumerCourt_', 'Zomato', 'zomatocare', 'ZomatoIN']"
2019-06-04 22:29:28,0,840,235,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,NathaniPuja,1136037278596210688,2826930103,['ZomatoIN']
2019-06-04 22:27:35,0,52,199,@thisisashu1 @ZomatoIN Which city is this 🤔?,0,imdeepanshu_g,1136036804333690880,635429716,"['thisisashu1', 'ZomatoIN']"
2019-06-04 22:26:44,0,131,502,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,upwan111,1136036590952833025,365353806,['ZomatoIN']
2019-06-04 22:23:50,0,80,294,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,a_geekester,1136035859336065024,837036396691001345,['ZomatoIN']
2019-06-04 22:20:56,0,0,4,"Order no 1502527219. Wastage of money. Food was bad. Stinking and terribly cooked. Disappointed. Kindly, refund full amount. @ZomatoIN @zomatocare @Zomato",0,Amar85735872,1136035132689661952,1007205347201671168,[]
2019-06-04 22:20:19,0,57,626,@ZomatoIN I Always do !!! Brings a beautiful smile on their face ! Trust me it just makes ur day !! Every1 must try and do it !!,0,princeeazeem,1136034976070193152,708095012,['ZomatoIN']
2019-06-04 22:19:43,0,265,295,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,bremsstrahlunng,1136034826006306817,45506800,['ZomatoIN']
2019-06-04 22:15:47,0,28,137,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,tanujgupta420,1136033836293283840,815488149455454208,['ZomatoIN']
2019-06-04 22:10:28,0,3456,553,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,cliffordsouza,1136032499081986048,60036231,['ZomatoIN']
2019-06-04 22:05:29,0,0,0,@zomatocare By what time will they reach me ? I have been waiting for the solution since very long. I want to get it resolved as soon as possible. Please let me know @zomatocare,0,ayush29212607,1136031243693223936,1135919564066131969,['zomatocare']
2019-06-04 22:02:04,0,50,146,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,Kairvi1214,1136030381994459137,743690821648547840,['ZomatoIN']
2019-06-04 21:59:56,0,268,1632,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,BohemianQuest,1136029848512499712,51984301,['ZomatoIN']
2019-06-04 21:56:53,0,338,45,"@zomatocare Order number is 1245060044
I have ordered 100s of time but today was the worst experience i have ever had.
Not appreciated!",0,Iam_AyushPathak,1136029078866341889,929392309,['zomatocare']
2019-06-04 21:55:05,0,910,2489,"RT @theskindoctor13: Hey @ZomatoIN, @swiggy_in, @UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv…",0,ssrajpurohit,1136028624547565568,104150880,"['theskindoctor13', 'ZomatoIN', 'swiggy_in', 'UberEats_IND']"
2019-06-04 21:47:21,1,11067,889,@cinemawaali @ZomatoIN Texting you Kal morning to fix this omg,0,DumbbellsnDrama,1136026679548239872,54627767,"['cinemawaali', 'ZomatoIN']"
2019-06-04 21:40:44,0,53,438,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,sai7ram,1136025016586317826,866716395467231232,['ZomatoIN']
2019-06-04 21:39:14,0,364,767,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,neellegend,1136024638260203521,90633233,['ZomatoIN']
2019-06-04 21:36:23,0,613,90,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,headfullofwine,1136023920505737216,802540843789742081,['ZomatoIN']
2019-06-04 21:33:28,0,112,497,"RT @Anthonydesusa: Superb! As a father, I really appreciate dis commendable exceptional, extraordinary step 4 fathers. This Father's Day(16…",0,Ashutos36862142,1136023184497684480,1023197767265603584,['Anthonydesusa']
2019-06-04 21:30:43,0,11,242,@ZomatoIN Superrrrrrrr,0,GuruprasadKul15,1136022495226556416,925051836746276864,['ZomatoIN']
2019-06-04 21:26:53,0,32,135,RT @aniruddh147: Any Comment? @Zomato @ZomatoIN @zomatocare @deepigoyal https://t.co/4YbLCByugJ,0,fca_aayush,1136021529710305280,715191869429256193,"['aniruddh147', 'Zomato', 'ZomatoIN', 'zomatocare', 'deepigoyal']"
2019-06-04 21:24:38,0,4,54,"@zomatocare Order from Bikanervala.
Placed on 31st May at 06:31 PM.
#1026839143",0,sooraj_sing,1136020961759834112,1011823104,['zomatocare']
2019-06-04 21:23:40,0,1113,880,"@ZomatoIN Sure thing. How about you provide delivery boys with benefits so they don't have to work themselves to death?

https://t.co/ZV16FVGMDF",0,prilozatweets,1136020720985600000,578802659,['ZomatoIN']
2019-06-04 21:21:19,0,43,768,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,adnanjunaid1,1136020128636661760,322595793,['ZomatoIN']
2019-06-04 21:20:21,0,443,293,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,AmritrajP,1136019885476024320,15340813,['ZomatoIN']
2019-06-04 21:19:03,0,31,121,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,Wajahat_mughalS,1136019559503126529,2474259506,['ZomatoIN']
2019-06-04 21:17:37,1,35,72,@ZomatoIN @SwiggyCares why does zomato take order if they cannot complete it? Horrible horrible service. Asking me to walk almost a km to the delivery boy at 2:45. Wtf!! Horrible horrible service. Horrible horrible delivery support #Uber #Zomatosucks #boycottzomato #Zomatosucks,0,AnubhavBajpeye5,1136019195240624128,1081819809740935168,"['ZomatoIN', 'SwiggyCares']"
2019-06-04 21:15:30,0,35,381,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,ankurgandhi12,1136018663180341254,2414129195,['ZomatoIN']
2019-06-04 21:14:29,0,14,81,@zomatocare When will you update me? Because I want my refund plus you’ve to take strict action against this hotel...!!!,0,the_vaibhvv,1136018410028949504,764096302514831360,['zomatocare']
2019-06-04 21:13:32,0,503,508,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,mridsmittal,1136018169456279552,50301547,['ZomatoIN']
2019-06-04 21:13:09,0,19,35,"Oh well! Your CC executives beleive a refund will ruin their life and career. Is that the impact you have on your employees? Don’t refund, just let the poor guys/girls keep their jobs.
You’ve got work to do. @ZomatoIN @Zomato @zomatocare https://t.co/OT1OUxErio",0,mantajahuja,1136018074081980421,2464330160,[]
2019-06-04 21:12:57,0,67,187,"RT @ZomatoIN: Humans may be 70% water, but can definitely be 100% nice 😇 https://t.co/GiFxq4zLBr",0,iam_mkp,1136018022135676928,181192397,['ZomatoIN']
2019-06-04 21:09:14,1,33,774,Congratulations @ZomatoIN @deepigoyal  for becoming among the first movers in corporate India to have 26-week paternity leave policy for male staff members.,0,_emayush,1136017086277271552,1084336604620046338,"['ZomatoIN', 'deepigoyal']"
2019-06-04 21:09:09,0,341,92,"@ZomatoIN Nice. Also, start paying delivery guys something decent before some other delivery guy of yours need to munch on someone else's ordered food",0,jatinbansal,1136017068329963520,21073570,['ZomatoIN']
2019-06-04 21:02:34,0,878,878,@cmpasenthil @prabhu_sr @swiggy_in @ZomatoIN @Zomato @Uber @UberEats_IND @UberEats I feel you brother but others be like 😦 https://t.co/opbyPWCgJw,0,MovTVsMusAddict,1136015409059061760,854051606073036800,"['cmpasenthil', 'prabhu_sr', 'swiggy_in', 'ZomatoIN', 'Zomato', 'Uber', 'UberEats_IND', 'UberEats']"
2019-06-04 21:01:36,0,878,878,RT @cmpasenthil: @prabhu_sr @swiggy_in @ZomatoIN @Zomato @Uber @UberEats_IND @UberEats @ola_supports @Olacabs @CCTPolice_Alert I have an id…,0,MovTVsMusAddict,1136015165713862656,854051606073036800,"['cmpasenthil', 'prabhu_sr', 'swiggy_in', 'ZomatoIN', 'Zomato', 'Uber', 'UberEats_IND', 'UberEats', 'ola_supports', 'Olacabs', 'CCTPolice_Alert']"
2019-06-04 21:01:04,0,4,54,"@ZomatoIN @Zomato @zomatocare I did placed an order on 31st May and applied a cash back offer, however I did not received it yet.
No one responding on chat, no customer care help.
What kind of services provided by ZOMATO, very disappointed",0,sooraj_sing,1136015032209350656,1011823104,"['ZomatoIN', 'Zomato', 'zomatocare']"
