date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2018-10-31 22:59:19,0,7,22,"@ZomatoIN This lady, Urmilla, is a gem of a representative. Most times I have terrible service but this lady reminds me, that customer service is not dead. Major props to her. I hope you guys convey this to her. https://t.co/sHWSOLcepu",0,False,PereiraSnehith,1057769013261058048,1054012527053602816,['ZomatoIN']
2018-10-31 22:22:45,0,12150,42,@sagargandha @ZomatoIN Thank you for sharing the details. We will be reaching out to you shortly.,0,False,zomatocare,1057759808001134592,988362975617601536,"['sagargandha', 'ZomatoIN']"
2018-10-31 22:11:36,0,31,98,@zomatocare @ZomatoIN Order id 1511415327,0,False,sagargandha,1057757004062572545,43652374,"['zomatocare', 'ZomatoIN']"
2018-10-31 22:09:01,0,12150,42,"@sagargandha @ZomatoIN Hi Sagar, That's not good. Help us out with the order id so that we can look into this and get in touch with you ASAP. -Th.T",0,False,zomatocare,1057756354943860736,988362975617601536,"['sagargandha', 'ZomatoIN']"
2018-10-31 22:07:38,0,12150,42,"@MohitSo97189471 @ZomatoIN Hi Mohit, Help us out with the order id so that we can get that money on the move. -Th.T",0,False,zomatocare,1057756006065860609,988362975617601536,"['MohitSo97189471', 'ZomatoIN']"
2018-10-31 22:00:29,0,12150,42,"@manila_mangla @Zomato @ZomatoIN Hi Manila, Please help us out with the order id so that we can sweep the mess away.",0,False,zomatocare,1057754204482215937,988362975617601536,"['manila_mangla', 'Zomato', 'ZomatoIN']"
2018-10-31 21:57:54,0,7,2,"@ZomatoIN ,,ur service is very bad bcoz my money not refund still",1,False,MohitSo97189471,1057753554494996480,1040615008948899841,['ZomatoIN']
2018-10-31 21:55:47,0,11,120,@Zomato @ZomatoIN @zomatocare Faced the same issue and customer care service is also useless https://t.co/WEC9aHup2w,0,False,manila_mangla,1057753023131324417,714405596112535552,"['Zomato', 'ZomatoIN', 'zomatocare']"
2018-10-31 21:37:20,0,12150,42,"@mukeshjha77785 @ZomatoIN Hi Mukesh, That's a long wait. help us out with the order id so that we can reach out to you ASAP. -Th.T",0,False,zomatocare,1057748379185434624,988362975617601536,"['mukeshjha77785', 'ZomatoIN']"
2018-10-31 21:33:05,0,31,98,@ZomatoIN Ordering from you was biggest mistake.Waiting 1.5hours you cancelled my order &amp; i had to starve just bcoz no other restaurants nearby were taking order #Zomatomademestarve,0,False,sagargandha,1057747310560522242,43652374,['ZomatoIN']
