date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2019-07-02 23:53:35,0,8,31,"@zomatocare @ZomatoIN Order No 2019229017 this is the order Id that I have.
This is the first time I am having this kind of trouble with Zomato have never faced the issue like this even you guys can check the chat I’ve always appreciate the good food, do look into it.
Hope you understand
Kuldeep Singh",0,False,_its_deep07,1146205306181050369,1057232094068383745,"['zomatocare', 'ZomatoIN']"
2019-07-02 23:50:28,1,19,100,"When I asked them where it is articulated that dishes more than Rs.1k is not available under gold offer. They openly said, it is not articulated anywhere. Meaning @ZomatoIN is cheating in daylight by not giving me the gold membership privilege which I bought for Rs.1300. -Part 5",0,False,ayub_sayeed,1146204522068369408,897239473372643328,[]
2019-07-02 23:32:40,1,11965,42,@idk_umf @ZomatoIN Hi There! We apologize for the goof up. Please share the order ID so that we could get this checked for you. 🂡SS,0,False,zomatocare,1146200045030526978,988362975617601536,"['idk_umf', 'ZomatoIN']"
2019-07-02 23:31:28,0,11965,42,@Sud843 @ZomatoIN Hi Gaurav! Never wanted to hear that negative feedback of us from you. Please share the order number so that we could check what went wrong here. ^SS,0,False,zomatocare,1146199743745286144,988362975617601536,"['Sud843', 'ZomatoIN']"
2019-07-02 23:30:51,1,19,100,"Hey Guys, Today I want to share an incident where me and my family members were cheated. Interestingly, the cheater here is not a person or any individual but a MNC operating in India named @Zomato @ZomatoIN Read my further for more.. - Part 1",0,False,ayub_sayeed,1146199587838783488,897239473372643328,[]
2019-07-02 23:17:32,0,11965,42,@jasmeetarora @ZomatoIN Hi Jasmeet! This doesn't sound like a customer centric support we strive to provide. Can you please share your contact details/order ID so that we can look into it right away. 🂡SS,0,False,zomatocare,1146196237189701632,988362975617601536,"['jasmeetarora', 'ZomatoIN']"
2019-07-02 23:15:18,0,28,29,@zomatocare @ZomatoIN 1170217845,0,False,tasleembeig,1146195674905509889,1652460710,"['zomatocare', 'ZomatoIN']"
2019-07-02 23:13:34,0,14,102,@zomatocare I did not received my order but it is showing as delivered ..i am trying to contact your customer service from days but it is of no use they do not know how to help their customers..i am attaching the screenshot of the same order please look into it . https://t.co/tVK9PnJ3ZW,0,False,pranaytambi_,1146195238576250880,842990106,['zomatocare']
2019-07-02 23:12:13,0,11965,42,@_i_m_srk_9_ @ZomatoIN Hi Shah! We apologize for the miss here. We understand that it's a disheartening moment for a foodie. Mind helping us with the order number so that we could have a closer look into the concern. 🂡SS,0,False,zomatocare,1146194895582846976,988362975617601536,"['_i_m_srk_9_', 'ZomatoIN']"
2019-07-02 23:11:34,0,11965,42,@tinttava @Zomato @ZomatoIN Hi Rohan! This shouldn't be happening. Please share the order number so that we could have a deeper look into the concern and resolve it out. 🂡SS,0,False,zomatocare,1146194735507181568,988362975617601536,"['tinttava', 'Zomato', 'ZomatoIN']"
2019-07-02 23:10:55,0,11965,42,@GargYmca @Zomato @ZomatoIN Hi Abhinav! This is not the service we intend to provide to our customers. Mind helping us with the order details so that we could have this checked for you. 🂡SS,0,False,zomatocare,1146194568552910849,988362975617601536,"['GargYmca', 'Zomato', 'ZomatoIN']"
2019-07-02 23:09:14,0,11965,42,"@PankajDeori6 @ZomatoIN @Zomato Hi Pankaj! This is concerning! Thanks for sharing the order number, we are getting this checked for you at our end. 🂡SS",0,False,zomatocare,1146194148707332096,988362975617601536,"['PankajDeori6', 'ZomatoIN', 'Zomato']"
2019-07-02 23:01:08,0,446,366,RT @surnell: @munshiji95 @MODIfiedVikas @Olacabs @Uber_India @swiggy_in @ZomatoIN @UberEats Cancel it :-),0,False,IndianNewsViews,1146192109143285760,4592251107,"['surnell', 'munshiji95', 'MODIfiedVikas', 'Olacabs', 'Uber_India', 'swiggy_in', 'ZomatoIN', 'UberEats']"
2019-07-02 22:57:56,0,8,26,RT @KaranAg2012: @Ankshrma @ZomatoIN Indeed. Not all the times what we receive is spoiled or late.,0,False,Ankshrma,1146191302058369024,1045280968284753920,"['KaranAg2012', 'Ankshrma', 'ZomatoIN']"
2019-07-02 22:50:23,0,220,516,@zomatocare  Need help with my order. You guys up?,0,False,mishra_urjit,1146189402382536704,2746861387,['zomatocare']
2019-07-02 22:42:15,0,11965,42,@MrLogical3 @ZomatoIN Hi There! Kindly help us with the 10 digit order ID and we will have this checked for you. 🂡SS,0,False,zomatocare,1146187357747437568,988362975617601536,"['MrLogical3', 'ZomatoIN']"
2019-07-02 22:41:10,0,11965,42,@09shyam @Zomato @ZomatoIN Hi Shyam! This is concerning! Mind sharing your 10 digit order id and we will get checked this from our end for you. 🂡SS,0,False,zomatocare,1146187082215280642,988362975617601536,"['09shyam', 'Zomato', 'ZomatoIN']"
2019-07-02 22:40:08,0,11965,42,@mukeshgupta259 @ZomatoIN Hi Mukesh! Please share your registered email ID or 10 digit phone number so that we could have this investigated at our end.,0,False,zomatocare,1146186823594414080,988362975617601536,"['mukeshgupta259', 'ZomatoIN']"
2019-07-02 22:39:04,0,11965,42,"@cfabhi @ZomatoIN @Zomato Hi Abhishek! That's not how we want your experience to be. Thanks for sharing the order details, we are having this investigated for you. 🂡SS",0,False,zomatocare,1146186555179986945,988362975617601536,"['cfabhi', 'ZomatoIN', 'Zomato']"
2019-07-02 22:35:14,0,11965,42,@nkrht66 @ZomatoIN Hi Rohit! We are awfully sorry for the inconvenience you have endured. Kindly help us with the order details so that we could get this checked over. 🂡SS,0,False,zomatocare,1146185588459991040,988362975617601536,"['nkrht66', 'ZomatoIN']"
2019-07-02 22:34:07,0,11965,42,@tasleembeig @ZomatoIN Hi Tasleem! That's not how we wanted to serve you. Mind sharing the order ID so that we can have this checked for you. 🂡SS,0,False,zomatocare,1146185309048098816,988362975617601536,"['tasleembeig', 'ZomatoIN']"
2019-07-02 22:33:34,0,11965,42,@manojpandey1812 @ZomatoIN Hi Manoj! Never wanted you to face any such inconvenience while ordering with us. Please share the order number so that we could get this checked for you. 🂡SS,0,False,zomatocare,1146185172070461441,988362975617601536,"['manojpandey1812', 'ZomatoIN']"
2019-07-02 22:32:01,0,11965,42,"@vishal5188 @Zomato @ZomatoIN Hi Vishal! It is never our motive to trouble our users while they place order at our platform.Thanks for sharing the order number, we are getting this scrutinized at our end. 🂡SS",0,False,zomatocare,1146184780305686531,988362975617601536,"['vishal5188', 'Zomato', 'ZomatoIN']"
2019-07-02 22:26:02,0,11965,42,@khushboo026 @ZomatoIN Hi Khushboo! We apologize for the miss here. We apologize for the goof up. Please share the order ID so that we could get this checked for you. 🂡SS,0,False,zomatocare,1146183275427192832,988362975617601536,"['khushboo026', 'ZomatoIN']"
2019-07-02 22:25:23,0,11965,42,@UditPandeyyyy @ZomatoIN Hi Udit! Apologies for the backlog here. That's sad indeed to know about the fact that you had a bad experience. Please share the order ID so that we could get this checked for you. 🂡SS,0,False,zomatocare,1146183112704925696,988362975617601536,"['UditPandeyyyy', 'ZomatoIN']"
