date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2019-03-14 22:56:54,1,16,56,@SwiggyCares Yes. You sorted out by refund my money and keep me hungry whole night.,0,False,gauravjain51179,1106328379551174656,712121341369921538,['SwiggyCares']
2019-03-14 22:34:20,0,45,307,@SwiggyCares I have spoken to one of your colleagues yesterday and for now the matter seems to be resolved.,0,False,wildthings666,1106322697431203842,816081493281964032,['SwiggyCares']
2019-03-14 22:17:14,0,262,1366,@SwiggyCares Lets see,0,False,mohindharandk,1106318396503654400,156232647,['SwiggyCares']
2019-03-14 22:10:57,2,80,11,@SwiggyCares Batman approves..😛😛 https://t.co/yYuTxy93wO,0,False,karthik_bathula,1106316815251066880,356783817,['SwiggyCares']
2019-03-14 22:06:53,14,80,11,"Woahhhh @swiggy_in @SwiggyCares that was lightning quick delivery..

Thank you 🙃 https://t.co/1URJK0YEwW",1,False,karthik_bathula,1106315791777951744,356783817,"['swiggy_in', 'SwiggyCares']"
2019-03-14 21:57:21,0,12159,42,@RickyStrikes @Zomato @ZomatoIN @swiggy_in Hi There! That's odd! Kindly share your order ID with us and we will get this checked for you ASAP. ~Ary,0,False,zomatocare,1106313391805595648,988362975617601536,"['RickyStrikes', 'Zomato', 'ZomatoIN', 'swiggy_in']"
2019-03-14 21:39:24,0,262,1366,@SwiggyCares Sorry I don’t believe in your service here after and I believe its waste of time by contacting you people,0,False,mohindharandk,1106308873030262784,156232647,['SwiggyCares']
2019-03-14 21:11:40,0,198,39,So @oyorooms enters in food segment and look who is sharing my food. @swiggy @SwiggyCares how can you on-board this pathetic newcomers whose rooms are equivalent to their kitchens. Now de board them else you know. https://t.co/oo7hM8QqH6,0,False,BhagwaanJi,1106301895688228866,2294109426,"['oyorooms', 'swiggy', 'SwiggyCares']"
2019-03-14 21:11:12,0,512,171,@RickyStrikes @Zomato @ZomatoIN @swiggy_in 😂,0,False,muh_phatt,1106301777329209345,1677454188,"['RickyStrikes', 'Zomato', 'ZomatoIN', 'swiggy_in']"
2019-03-14 21:01:12,0,109,646,@SwiggyCares I dont waan ur feed back session ... i wann compensation,0,False,AnishAyni,1106299261237420033,158286735,['SwiggyCares']
2019-03-14 20:55:53,0,25,198,@SwiggyCares This is not resolved. Expecting your complaint report for this with the action plans .,0,False,kanna_cs,1106297924890222592,321734367,['SwiggyCares']
2019-03-14 20:39:08,3,643,222,Dear @swiggy_in please teach me this math https://t.co/xzbw6abXvs,1,False,BhushanBankar1,1106293706598940673,1376192186,['swiggy_in']
2019-03-14 20:33:35,0,30,99,@SwiggyCares Appreciation for the excellent customer service which I had received from Mr. Gaurav over the call. Great work. 🤙🏻,0,False,Aks_T_7,1106292310235582467,774534394593828864,['SwiggyCares']
2019-03-14 20:18:36,0,284,200,"RT @Mayank09329390: @_therealNobody @arunjaitley Goa @goa is one of the worst states.
They don't accept debit cards in shops, neither do th…",0,False,Denarius17,1106288541938544640,49752491,"['Mayank09329390', '_therealNobody', 'arunjaitley', 'goa']"
2019-03-14 20:18:20,0,295,673,"RT @Mech_Mind: @foodpandaIndia This time  ""Box of Happiness"" was delivered by @swiggy_in Yo 🤘. 

I think @ZomatoIN is Paying Huge Amount to…",0,False,Mech_Mind,1106288472631832576,2719484087,"['Mech_Mind', 'foodpandaIndia', 'swiggy_in', 'ZomatoIN']"
2019-03-14 20:17:36,0,46,2,@SwiggyCares Still how many days required to resolve this issue YOU ARE WORST SERVICE IN INDIA,0,False,mybharatraj,1106288290104311815,902137872,['SwiggyCares']
2019-03-14 20:10:49,0,30,99,@SwiggyCares Yes. But not helping. 😂😂,0,False,Aks_T_7,1106286581328084992,774534394593828864,['SwiggyCares']
2019-03-14 19:54:23,0,40,362,If you cannot keep your service quality better to stop it @swiggy_in,0,False,VinayMswamy,1106282446612385793,140412105,['swiggy_in']
2019-03-14 19:48:24,0,109,646,"@swiggy_in look at the nonsense going on.I have placed the order and look the status is received after 1hr I got a call from swiggy they said order has been cancelled. Swiggy should be compensate for it. Order #35662951170 Cancelled on Fri, Mar 15, 12:54 AM 😡 https://t.co/PoDzxd5uB2",0,False,AnishAyni,1106280940924354560,158286735,['swiggy_in']
2019-03-14 19:40:33,1,54,98,"Yo @Zomato @ZomatoIN you guys are crazy.
First off, you're selling your sh!t and advertising @swiggycare @swiggy_in
Second off, the cheese in that burger is wanting to be looked like a splash Fevicol cuz the burger is cold AF. https://t.co/b9eJJIsNKQ",1,False,RickyStrikes,1106278964480405507,960891775,"['Zomato', 'ZomatoIN', 'swiggy_in']"
2019-03-14 19:38:44,1,30,99,Only if sincere apologies could deliver orders more faster. @SwiggyCares @swiggy_in,0,False,Aks_T_7,1106278507825508354,774534394593828864,"['SwiggyCares', 'swiggy_in']"
2019-03-14 19:29:50,0,262,1366,@SwiggyCares Nope... you people said you will address in call buti haven’t received any call so far,0,False,mohindharandk,1106276266309648384,156232647,['SwiggyCares']
2019-03-14 19:24:39,0,36,67,"@SwiggyCares Your rider did not deliver food despite picking from restaurant. Then started abusing and threatening. . 
This is not the first time I am experiencing this. And I am sure I’m not the only one experiencing this. 
You guys should shut down.
#swiggysucks , so does @ZomatoIN",0,False,journoyd,1106274963248558084,882231361284722688,['SwiggyCares']
2019-03-14 19:23:36,0,919,4295,RT @rachitaaa: This is what you get every second day and nothing Else thEy take money and don’t deliver for their customer support sucks No…,0,False,PrafullBillore1,1106274700710146048,1033780375,['rachitaaa']
2019-03-14 19:23:34,0,919,4295,RT @rachitaaa: For the food delayed by 3 hrs you get is we are sorry. @swiggy_in https://t.co/JkZS1buHxV,0,False,PrafullBillore1,1106274689511354369,1033780375,"['rachitaaa', 'swiggy_in']"
2019-03-14 19:23:29,0,919,4295,RT @rachitaaa: Paiso ke bhooko @swiggy_in  take the money par atleast be true to your words. #byocottswiggy,0,False,PrafullBillore1,1106274667663257600,1033780375,"['rachitaaa', 'swiggy_in']"
2019-03-14 19:20:04,0,10,28,@swiggy_in improve your customer services and refund issues first if you want to run your company..than improve this things😡,0,False,parisaini18,1106273807885492224,701113012615163904,['swiggy_in']
2019-03-14 19:20:03,0,23,22,@jagograhakjago how can I get in touch to file a complaint against @swiggy_in @SwiggyCares india what is the procedure,0,False,rachitaaa,1106273805943664640,117139037,"['jagograhakjago', 'swiggy_in', 'SwiggyCares']"
2019-03-14 19:17:54,0,0,1,@swiggy_in I mailed to swiggy several times that Miss Anjali podder is not responding me .I am not able to contact her. Even I told Swiggy to appoint other Account manager for my restaurant but still I did not get any response about the same matter.,0,False,Virendr10259207,1106273264001794050,1105105283955769344,['swiggy_in']
2019-03-14 19:15:49,0,23,22,"@swiggy_in how low can you guys stoop, without even Callng and speaking to the customer offering a coupon of 100 rs. let’s meet I. @ConsumerReports @counsumercourt @jagograhakjago https://t.co/wWtxBba9k7",0,False,rachitaaa,1106272741399896065,117139037,['swiggy_in']
2019-03-14 19:13:58,0,23,22,@swiggy_in do you guys really think a 100 rs coupon without callin and asking the concern myt help?   #bycoyytswiggy guys I am gng to file a petition against them filing a complaint in consumer court somebody has to,0,False,rachitaaa,1106272273898582016,117139037,['swiggy_in']
2019-03-14 19:13:50,0,25,198,@SwiggyCares I ate little bit of the food. Since getting vomitting sensation.,0,False,kanna_cs,1106272239425454080,321734367,['SwiggyCares']
2019-03-14 19:12:30,0,23,22,@swiggy_in this is what you guys do you first hares a customer and then you guys don’t even call and ask the issue and you just send a coupon.filing a complaint in consumer court don’t want a 100 rs coupon let’s meet in court without even callin and asking the concern https://t.co/tQGGxmTmsf,0,False,rachitaaa,1106271907475873798,117139037,['swiggy_in']
2019-03-14 19:11:51,0,162,408,"@SwiggyCares : 
Amt got debited but order is on hold and not created. https://t.co/ym4yHLK6nb",0,False,AvinBlancos,1106271743214129152,229347264,['SwiggyCares']
2019-03-14 19:11:28,0,36,67,"@zomatocare @ZomatoIN @Zomato Zomato to chutiya banaya hi aaj. . 
Ab @swiggy_in bhi fuddu bana raha hai. . 
@SwiggyCares - You do not care. . Change your riders. . 

@Zomato @swiggy_in : you both suck! 
Your riders/executives are unprofessional
#swiggysucks #zomatosucks",0,False,journoyd,1106271644925022208,882231361284722688,"['zomatocare', 'ZomatoIN', 'Zomato', 'swiggy_in']"
2019-03-14 19:11:26,0,1066,360,@t0mevans @swiggy_in @HiHyderabad @HilaryDurman @PrathyushaCFA18 @punkcinema1 @asylumgiant @NamrataSadhvani @nuts2406 Because I'm eating cake at my laptop. I thought you would appreciate it. That and the police station (that I live behind) 👮🏾‍♂️😉,0,False,sarahliuk,1106271638130036736,92343191,"['t0mevans', 'swiggy_in', 'HiHyderabad', 'HilaryDurman', 'PrathyushaCFA18', 'punkcinema1', 'NamrataSadhvani']"
2019-03-14 19:09:01,0,0,5,@SwiggyCares 35659221576 my order id,0,False,Sumit30968639,1106271029385527296,1048097472118054912,['SwiggyCares']
2019-03-14 19:08:55,0,25,198,"RT @kanna_cs: @swiggy_in @SwiggyCares #Swiggy is delivering #Spider_Noodles at #TN_22_Biryani restaurant.

I registered a complaint in the…",0,False,kanna_cs,1106271002990800896,321734367,"['kanna_cs', 'swiggy_in', 'SwiggyCares']"
2019-03-14 19:08:47,0,5,88,"boy is unable to deliver so we are cancelling the order and they also cancelled it without my permission. I neither got my food as i was hungry since long and also my entire money was deducted . Please do improve your services @Zomato
@swiggy_in  @foodpandaIndia @UberEats",0,False,Rukhsar41281280,1106270971118477314,953648996,[]
2019-03-14 19:06:10,1,73,304,@prasnuts @rvaidya2000 @swiggy_in @harshamjty Nothing is taboo. But eating home food at least till school is on one part healthy and second culturally our mothers have a tendency to go feed their children even if they starve. That sense of motherly affection is no longer holding on in the next generation,0,False,sathyan84,1106270310091767808,20833409,"['prasnuts', 'rvaidya2000', 'swiggy_in', 'harshamjty']"
2019-03-14 18:58:44,0,23,22,@Zomato love you guys for seamless delivery @swiggy_in shame on you guys cheaters 3rs inccident in 2nd day you guys suck,0,False,rachitaaa,1106268441961476101,117139037,"['Zomato', 'swiggy_in']"
2019-03-14 18:58:02,0,4,22,"@SwiggyCares Finally we got the food from the vendor. But from we didn't even receive the call from Swiggy as you promised. Shame on you!!!

@timesofindia @the_hindu @htTweets @forum_consumer",0,False,aisharastogi47,1106268266811383808,4845089479,['SwiggyCares']
2019-03-14 18:57:29,1,23,22,Paiso ke bhooko @swiggy_in  take the money par atleast be true to your words. #byocottswiggy,1,False,rachitaaa,1106268124658221057,117139037,['swiggy_in']
