date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions
2018-10-09 23:06:26,0,10557,213,RT @thirumarant: @iParisal @swiggy_in @SwiggyCares கொத்தனாருக்கு யாரும் வீடு கட்டி குடுக்க மாட்டாங்க... கொல்லருக்கு யாரும் நகை குடுக்க மாட்…,0,False,RJAadhi,1049798268794757121,2223400477,"['thirumarant', 'iParisal', 'swiggy_in', 'SwiggyCares']"
2018-10-09 22:44:46,0,230,420,@SwiggyCares Your executives have a tendency of promising a customer to seek his assent and retracting the promise to the loss of customers,0,False,vishalskothari,1049792816891797504,108234228,['SwiggyCares']
2018-10-09 22:11:10,0,9,4,There is no professionlisam in Zomato Chat team..they don't respond for 15 to 20 mins..and once user is away..they will close the chat by saying..hope this solves your query.@Zomato @ZomatoIN @swiggy_in @foodpandaIndia @UberEats_IND https://t.co/p5ZILQedeb,0,False,HiteshBBakutra,1049784359710937090,330185386,[]
2018-10-09 21:22:41,1,5579,233,@irockybat Dear @SwiggyCares hope you understand that why we mentioned you?,1,False,FakeContestAler,1049772160611274752,1531861178,"['irockybat', 'SwiggyCares']"
2018-10-09 20:18:34,0,10,71,@SwiggyCares Want a resolution right now,0,False,vikkibhadauria,1049756026109644806,735136263079133190,['SwiggyCares']
2018-10-09 20:11:48,0,732,603,"RT @Ateendriyo: Hey @swiggy_in, ordered from y'all the first time a few days ago. Why don't you have @NPCI_BHIM as a payment option???",0,False,anonBrook,1049754323582930950,2430708012,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM']"
2018-10-09 19:57:06,2,9,38,Fasting season starts today order vrata items made in pure ghee happy Navratri @muditanuj @shuklaricha757 @HDFC_Bank @swiggy_in @BangaloreTimes1 @BangaloreMirror  @SrBachchan #Navaratri #restaurant https://t.co/4W6rSBE7OT,0,False,allisveg,1049750621711155201,979214801749659648,"['muditanuj', 'shuklaricha757']"
2018-10-09 19:47:55,0,1243,1544,@Ateendriyo @swiggy_in @NPCI_BHIM I pay thru Bhim on swiggy but you got to go thru Phonepe or Paytm,0,False,Atheistsammy,1049748311442247680,90579758,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM']"
2018-10-09 19:47:14,0,2,2,"@SwiggyCares @swiggy_in nothing has been done from your end...
you people are only looking for #Money not customer satisfaction.
Today also i placed order (22179728153) from swiggy...
I got such a waste food that you can't imagine.
WHY YOU PEOPLE ARE DOING TIE UP WITH SUCH RESTAURANTS?",0,False,28Mudit,1049748138410614784,1039104730352340992,"['SwiggyCares', 'swiggy_in']"
2018-10-09 19:42:18,0,139,764,@SwiggyCares U can call me in same no tomorrow morning,0,False,shuvojitgr8,1049746896720289792,261125713,['SwiggyCares']
2018-10-09 19:38:07,0,2,116,@swiggy_in food is non edible. It's continuously second time it's happening https://t.co/KY3RTmHDFs,0,False,royal979,1049745844600299520,919657300448735233,['swiggy_in']
2018-10-09 19:35:09,0,169,969,@SwiggyCares Check DM,0,False,rahulanandarora,1049745096982192128,1563770502,['SwiggyCares']
2018-10-09 19:27:58,0,4,109,@swiggy_in i have recieved my refund thankyou 🙂🙏,0,False,bane_dhananjay,1049743292626165760,924716631384768512,['swiggy_in']
2018-10-09 19:10:43,0,4058,527,"RT @Ateendriyo: Hey @swiggy_in, ordered from y'all the first time a few days ago. Why don't you have @NPCI_BHIM as a payment option???",0,False,Rezang_La,1049738947859861504,233199034,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM']"
2018-10-09 19:10:12,0,155,182,"@swiggy_in @SwiggyCares Please show the courtesy to inform the customer that an order is not getting processed within 10-15 mins after placing the order. 45 mins after placing an order, for a family with kids, we had to call the delivery boy to know that no food for us.",0,False,raku_ind,1049738820478853121,101702226,"['swiggy_in', 'SwiggyCares']"
2018-10-09 19:08:24,0,139,764,"@SwiggyCares After several calls received the food, absolutely cold, not eatable, wasted my money, we r sleeping hungry. This is ur super service!!!",0,False,shuvojitgr8,1049738366051278848,261125713,['SwiggyCares']
2018-10-09 19:07:26,0,201,243,@swiggy_in cancelled first order after buying Swiggy Super due to inordinate delay over an hour in delivery. Free delivery is deprioritized?,0,False,sjnegandhi,1049738122743963648,119689725,['swiggy_in']
2018-10-09 19:05:47,0,2263,894,"RT @Ateendriyo: Hey @swiggy_in, ordered from y'all the first time a few days ago. Why don't you have @NPCI_BHIM as a payment option???",0,False,Shakra_Kulish,1049737707205873664,46670837,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM']"
2018-10-09 19:00:33,0,96,144,"@foodpandaIndia +91 7019659910 that’s my registered phone number. I haven’t received 2 refunds back even after the mentioned timeframe by you guys. 
You guys are Terribly going wrong @foodpandaIndia learn from @SwiggyCares on how to treat #customers #SayNoToFoodpanda 😡
@PMOIndia",0,False,BondNaszy,1049736391603576833,613400228,['foodpandaIndia']
2018-10-09 18:54:26,0,136,378,@Ateendriyo @swiggy_in @NPCI_BHIM they do have the UPI option now.,0,False,2nd_whiskeyjack,1049734853707657216,1871559420,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM']"
2018-10-09 18:52:42,0,324,2121,@Ateendriyo @Ananth_Krishna_ @swiggy_in @NPCI_BHIM @PhonePe_ S.C. ST Lago bhai,0,False,Raven_krishna,1049734416497487873,1461144703,"['Ateendriyo', 'Ananth_Krishna_', 'swiggy_in', 'NPCI_BHIM', 'PhonePe_']"
2018-10-09 18:50:33,1,7787,1557,@Ananth_Krishna_ @swiggy_in @NPCI_BHIM @PhonePe_ Why ya @swiggy_in? Y U No Luv Modi Ji's bhim app 😐😮🙄,0,False,Ateendriyo,1049733874077630464,1374222889,"['Ananth_Krishna_', 'swiggy_in', 'NPCI_BHIM', 'PhonePe_', 'swiggy_in']"
2018-10-09 18:49:07,0,1827,1097,@Ateendriyo @swiggy_in @NPCI_BHIM They do. They allow to pay only via @PhonePe_ only though,0,False,Ananth_Krishna_,1049733512947851264,3283591993,"['Ateendriyo', 'swiggy_in', 'NPCI_BHIM', 'PhonePe_']"
2018-10-09 18:49:06,0,299,744,@swiggy_in 😁😁😁 https://t.co/Io8wrctABK,0,False,Trivikram_Pavan,1049733508971651072,250532559,['swiggy_in']
2018-10-09 18:47:16,7,7787,1557,"Hey @swiggy_in, ordered from y'all the first time a few days ago. Why don't you have @NPCI_BHIM as a payment option???",3,False,Ateendriyo,1049733050093907969,1374222889,"['swiggy_in', 'NPCI_BHIM']"
2018-10-09 18:45:49,0,0,3,@SwiggyCares I haven’t received any reply or refund till now!,0,False,Anu27247686,1049732682639441920,1049171083016982528,['SwiggyCares']
2018-10-09 18:45:03,0,9,76,"@SwiggyCares please help me

I faced worst cs just now",0,False,upkapandit,1049732489143443456,930482024531484672,['SwiggyCares']
2018-10-09 18:38:18,0,92,604,@vamsivrvk @foodpandaIndia @panduratna @swiggy_in 😂😂😂😂,0,False,srikanth_dora,1049730790672617472,730339129,"['vamsivrvk', 'foodpandaIndia', 'panduratna', 'swiggy_in']"
2018-10-09 18:31:44,0,157,463,@vamsivrvk @foodpandaIndia @swiggy_in 😂😂,0,False,panduratna,1049729141149327362,159097995,"['vamsivrvk', 'foodpandaIndia', 'swiggy_in']"
2018-10-09 18:31:17,0,61,340,RT @Iamshitikantha: It's been an hour ORDER #22174141990 has not been delivered though three de's are assigned. Some stupid call executives…,0,False,nasemansar,1049729027756326912,154861535,['Iamshitikantha']
2018-10-09 18:27:39,0,212,196,@swiggy_in The most useless customer service!!,0,False,AshleshaBangia,1049728112584478720,73674718,['swiggy_in']
2018-10-09 18:22:55,1,49,323,@swiggy_in ordered food.rotis were like papad.curry was also not atall good.very bad exp .contacted cc they just apologize.and no action taken.i want refund for my https://t.co/FhKWf6RLyz the whole food is waste.we have not ate.i asked him to take it back.but they denied.,0,False,avanish351,1049726922245079040,2657628595,['swiggy_in']
2018-10-09 18:22:28,0,1006,269,"@SwiggyCares save the trouble, already uninstalled the app. This happened for the 5th or 6th time, why would i or anybody pay on any app to get something else but the food item he actually paid for...??",0,False,yum_dude,1049726807967129600,78396996,['SwiggyCares']
2018-10-09 18:22:08,0,188,512,"RT @vinay_ppatil: Squashing The Pesky Yet Unavoidable TransactionTooLargeException
#WeAreSwiggy #Swiggy @SwiggyCares 
https://t.co/AOy14MGa…",0,False,manjunath_c23,1049726725398155264,335817346,"['vinay_ppatil', 'SwiggyCares']"
2018-10-09 18:18:48,0,113,32,"RT @yum_dude: @swiggy_in you stupid piece of s**t
if i pay you for a food item, then its only for that item that I'm paying you! If you don…",0,False,ShilpKitten,1049725883047534592,4802604254,"['yum_dude', 'swiggy_in']"
2018-10-09 18:15:25,0,1251,3176,RT @siddheshb: Happiness. Delivered. @swiggy_in https://t.co/FzZyQxB5f2,0,False,kowthajanaki,1049725031175995392,257749682,"['siddheshb', 'swiggy_in']"
2018-10-09 18:12:50,8,3467,968,Happiness. Delivered. @swiggy_in https://t.co/FzZyQxB5f2,1,False,siddheshb,1049724382195544064,24497454,['swiggy_in']
2018-10-09 18:07:33,0,106,558,"@SwiggyCares Do one thing cancel my order, I dont want my order the order is cheesecake cheese cake dosen't  take took so long to be deliver",0,False,iSaurabh008,1049723053507137536,222379564,['SwiggyCares']
2018-10-09 18:03:38,0,11,26,@SwiggyCares just received undercooked food (chicken) thank you Swiggy for such amazing food :D,0,False,sarcasticsrt,1049722069406162949,778970898455900160,['SwiggyCares']
2018-10-09 18:02:21,0,106,558,@SwiggyCares Okay make this quick as its 23:32,0,False,iSaurabh008,1049721743621771264,222379564,['SwiggyCares']
2018-10-09 18:01:43,0,139,764,@SwiggyCares When can i get my food?? https://t.co/C1W6a4fNUE,0,False,shuvojitgr8,1049721586150924288,261125713,['SwiggyCares']
2018-10-09 18:01:14,0,24,208,@SwiggyCares During take away also they don't charge anything extra then why on swiggy they are allowed to charge extra... This means you guys are allowing them to do so...,0,False,sumit_naib,1049721463429718017,4366933400,['SwiggyCares']
2018-10-09 17:58:48,0,24,208,@SwiggyCares Stop making fool of people,0,False,sumit_naib,1049720850813833217,4366933400,['SwiggyCares']
